TargetAreaPath,BugID,MarketLanguage,OriginalAreaPath,Branch,BuildNum,OpenedBy,OpenedDate,BinaryName,Uri,AppDisplay,AppName,Resolution,OriginalLanguageComment,EnglishTranslatedComment
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,22212178,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,WPMain,12351,chamilt,4/4/2014 1:19,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?QuerySource=HardwareBtnHold,Cortana Answers: Places  directions and weather,Bing_IPE_ConversationalUnderstanding.server,480x800,I was asking for commute directions/traffic.,I was asking for commute directions/traffic.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,22222771,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_foundations_fb1,12262,bbowman,12/13/2013 12:31,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome,Search,Searchcm.dll,768x1280,Try foobar has weird animation when dismissing sip,Try foobar has weird animation when dismissing sip
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,22229912,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,wpb_cxe_r1_exp_dev3,14062,iankelly,4/5/2014 6:01,fh.exe,app://2C89D909-7691-4D36-A53D-B5FD425A0C19/Default?LaunchType=SearchButton&Pid=3548&TaskID=5&URI=app:%2F%2F5B04B775-356B-4AA0-AAF8-6491FFEA568C%2FAssistHome%3FStartMode=Search%26QuerySource=HardwareBtn&ForegroundDisplayName=Search&FolderName={6C828600-1B14-4F75-BD98-64E6A74D8081},Cortana Answers: Places  directions and weather,Bing_IPE_ConversationalUnderstanding.server,480x800,Asked for local weather  answered correctly. Then asked what about Paris? Treated as disconnected search.,Asked for local weather  answered correctly. Then asked what about Paris? Treated as disconnected search.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,22232084,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\Cat3Answer,wpb_exp_realworld,12315,marcash,2/20/2014 19:10,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Answers other: Facts  news  sports  etc.,Bing_Answers.server,480x800,Why is the Xavier vs. DePaul result top news? Syracuse lost their first game of the season last night which was a huge deal. Why isnt that story on my proactive canvas? ,Why is the Xavier vs. DePaul result top news? Syracuse lost their first game of the season last night which was a huge deal. Why isnt that story on my proactive canvas? 
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,22239871,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_apps_fb2,12242,mattbaer,11/16/2013 21:06,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,768x1280,Why cant I tap on map?,Why cant I tap on map?
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,22245368,En-US,Windows Phone Blue\Experiences\RealWorld\AssistantUI,wpb_exp_realworld,12322,v-anneg,2/25/2014 23:01,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?QuerySource=HardwareBtnHold,Cortana Search UI,RW_Cortana_UI.client,768x1280,Cortana said I found two locations for 1 Microsoft Way in Redmond W.A. in Redmond ,Cortana said I found two locations for 1 Microsoft Way in Redmond W.A. in Redmond 
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,22265164,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,wpb_exp_realworld,12311,patarak,2/14/2014 3:01,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?QuerySource=HardwareBtnHold,Cortana Answers: Places  directions and weather,Bing_IPE_ConversationalUnderstanding.server,480x800,Cortana speaks  it will take ten then pause minutes to drive therethe pause is too long. It sounds weird,Cortana speaks  it will take ten then pause minutes to drive therethe pause is too long. It sounds weird
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,22306657,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld_wallet,12271,alluu,1/3/2014 2:02,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,480x800,On this screen it sounds like the the phone said. okay remind near Macys,On this screen it sounds like the the phone said. okay remind near Macys
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,22321438,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12291,v-brreav,1/22/2014 19:51,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,WebSearch.exe,768x1280,Hidden track this news link provides poor user experience. Users shouldnt have to work to be aware of features. ,Hidden track this news link provides poor user experience. Users shouldnt have to work to be aware of features. 
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,22330388,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12263,katek,12/13/2013 6:30,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,768x1280,LG when saving my moms nickname. Screen showed text from before I had selected the contact i dont know your mom... But said something totally different in tts,LG when saving my moms nickname. Screen showed text from before I had selected the contact i dont know your mom... But said something totally different in tts
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,22353088,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld,12307,alluu,2/7/2014 19:10,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Other feedback,Websearch.exe,480x800,Might have had Cortana in foreground  then device restarted to do a device update. After update was completed (tapped Ok in the update successful dialog)  Cortana was in the foreground above lock unexpectedly. Either tapped back or start button and saw the lock screen. ,Might have had Cortana in foreground  then device restarted to do a device update. After update was completed (tapped Ok in the update successful dialog)  Cortana was in the foreground above lock unexpectedly. Either tapped back or start button and saw the lock screen. 
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,22353679,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp,12267,armorga,12/26/2013 17:34,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Proactive,Search,Searchcm.dll,480x800,Speech button does nothing,Speech button does nothing
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,22374728,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld,12269,jotharay,12/25/2013 12:04,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,480x800,The from location in this map is incorrect. I am actually at home ,The from location in this map is incorrect. I am actually at home 
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,22389768,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\Cat3Answer,WPMain,12348,hechoy,3/25/2014 1:47,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Answers other: Facts  news  sports  etc.,Bing_Answers.server,768x1280,It is now 6:14pm but the flight status still show up in the canvas,It is now 6:14pm but the flight status still show up in the canvas
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,22391884,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12230,shasraj,11/3/2013 16:19,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,768x1280,[TopIssueParentId:175740] Search for coffee failed ,[TopIssueParentId:175740] Search for coffee failed 
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,22400017,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12293,mitreves,1/25/2014 22:48,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome,Cortana Other feedback,Websearch.exe,480x800,Trying to set home address does not work instead it searches on Bing,Trying to set home address does not work instead it searches on Bing
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,22402410,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,wpb_exp_c4,12337,aschoorl,3/14/2014 6:01,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Answers: Places  directions and weather,Bing_IPE_ConversationalUnderstanding.server,768x1280,Asked for Michelin star restaurants in the united states and got 10 random restaurants?,Asked for Michelin star restaurants in the united states and got 10 random restaurants?
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,22404013,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12265,nicok,12/14/2013 2:16,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,768x1280,I wanted a map of (or directions to) Microsoft building 115  not a web search,I wanted a map of (or directions to) Microsoft building 115  not a web search
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,22417457,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\HOSE\Cat3Answer,WPMain,12345,gsaoji,3/23/2014 7:19,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Answers other: Facts  news  sports  etc.,Bing_Answers.server,480x800,Different display text font for dinner recommendations and other suggestions ,Different display text font for dinner recommendations and other suggestions 
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,22426460,En-US,Windows Phone Blue\Experiences\RealWorld\VoiceFramework,wpb_exp_realworld,12325,brianem,3/11/2014 0:09,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Voice: Calling  Texting  Open app,RW_Cortana_Speech.client,768x1280,Sever sr cant reco the name Ellie.  This is must annoying with meeting reminders  but also happens with calling.  It usually recos Allie or Aly.,Sever sr cant reco the name Ellie.  This is must annoying with meeting reminders  but also happens with calling.  It usually recos Allie or Aly.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,22439172,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12257,micgou,12/8/2013 11:30,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,768x1280,How do I change it?  This is not my home.,How do I change it?  This is not my home.
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,22447195,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld_wallet,12238,luket,11/12/2013 19:47,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome,Search,Searchcm.dll,480x800,Big Cortana rendering problems,Big Cortana rendering problems
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,22455178,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld_wallet,12256,staceyd,12/8/2013 5:00,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome,Search,Searchcm.dll,480x800,Call Chris cellphone on speaker  not colcrys (what does that even mean?),Call Chris cellphone on speaker  not colcrys (what does that even mean?)
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,22494966,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld,12298,romuno,1/30/2014 20:43,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,480x800,I dont have Muse in my phone anymore  and its still showing in Help,I dont have Muse in my phone anymore  and its still showing in Help
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,22501203,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld,12290,litac,1/23/2014 1:02,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?QuerySource=HardwareBtnHold,Search,WebSearch.exe,480x800,Above lock -Get me directions to SeaTac airport always shows getting directions to extra parking,Above lock -Get me directions to SeaTac airport always shows getting directions to extra parking
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,22510998,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12239,soprabhu,11/13/2013 23:36,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome,Search,Searchcm.dll,768x1280,Speech failed to start,Speech failed to start
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,22532368,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_mobilecore_drop_browser_d2,12265,asklar,1/3/2014 20:01,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome,Search,Searchcm.dll,480x800,40% chance of rain is read as highly unlikely,40% chance of rain is read as highly unlikely
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,22533654,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,wpb_es_intl,12325,chchin,3/2/2014 5:46,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile,Cortana Answers: Places  directions and weather,Bing_IPE_ConversationalUnderstanding.server,768x1280,This should trigger places answer ,This should trigger places answer 
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,22567366,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_siplat,12254,mikemo,12/3/2013 2:01,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,768x1280,When loading Cortana  a scroll bar appears briefly on the right side,When loading Cortana  a scroll bar appears briefly on the right side
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,22576981,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_netfun_corenet,12271,ilderici,1/2/2014 1:03,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,768x1280,I am searching for a song and getting this fail,I am searching for a song and getting this fail
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,22577005,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld_wallet,12240,alluu,11/14/2013 23:04,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,480x800,[TopIssueParentId:183674] add dentist to my calendar is being misrecognized to I sent this to my calendar,[TopIssueParentId:183674] add dentist to my calendar is being misrecognized to I sent this to my calendar
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,22577560,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld,12271,daspieke,12/31/2013 0:00,starthost.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5602/Start,Search,Searchcm.dll,480x800,Cortana live tile shows hint for the news item Im trackingMitsubishi... But when i click on Cortana tile there are no suggestions ,Cortana live tile shows hint for the news item Im trackingMitsubishi... But when i click on Cortana tile there are no suggestions 
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,22580590,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld,12303,hosamk,2/10/2014 18:51,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,720x1280,No sim card. Make a call with voice goes to waiting for 20 sec,No sim card. Make a call with voice goes to waiting for 20 sec
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,22594633,En-US,Windows Phone Blue\Experiences\RealWorld\Search,WPMain,12275,andymcg,1/17/2014 7:12,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,480x800,This seems like pretty clear intent to go to phone settings,This seems like pretty clear intent to go to phone settings
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,22609368,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,wpb_cxe_r1_exp_dev3,14059,gudesfeu,4/4/2014 21:19,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Proactive&QuerySource=LiveTile&SuggestionId=OOBE_Weather&SuggestionType=InterestId,Cortana Answers: Places  directions and weather,Bing_IPE_ConversationalUnderstanding.server,768x1280,Asking for the traffic in Paris just gives a map with the location but without traffic info,Asking for the traffic in Paris just gives a map with the location but without traffic info
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,22625445,En-US,Windows Phone Blue\Experiences_DevPartners\Bing\CU\LU,WPMain,12315,gsaoji,2/25/2014 11:50,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA568C/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Cortana Answers: Places  directions and weather,Bing_IPE_ConversationalUnderstanding.server,480x800,Find place to buy furniture,Find place to buy furniture
Windows Phone Blue\Experiences\RealWorld\Persona\Greetings,22629743,En-US,Windows Phone Blue\Experiences\RealWorld\Search,wpb_exp_realworld,12266,jordana,12/19/2013 23:53,WebSearch.exe,app://5B04B775-356B-4AA0-AAF8-6491FFEA5661/AssistHome?StartMode=Search&QuerySource=HardwareBtn,Search,Searchcm.dll,480x800,Mix not working ,Mix not working 
